Id,SalePrice
2733,133227.91515569555
2734,112099.58283423897
2735,138962.316498313
2736,109262.04873279872
2737,140381.3089905787
2738,115530.8212648657
2739,155839.35911234893
2740,147202.9353696547
2741,144827.19097290226
2742,152257.26879284767
2743,143794.88134292874
2744,201666.5841249793
2745,164302.8788413455
2746,146644.18392827507
2747,156981.53759020564
2748,110788.68264813718
2749,123357.86876156634
2750,116424.86498387306
2751,138202.3838171609
2752,199427.08364111712
2753,109620.6453250078
2754,164360.74585469722
2755,142548.74575416002
2756,11127.651857083169
2757,22369.024418887828
2758,56661.77789555061
2759,145696.01516902598
2760,82319.70787281824
2761,170303.6048532863
2762,184723.3588692114
2763,167583.51102677124
2764,210835.45517624886
2765,251289.38898052784
2766,32027.581695466448
2767,84426.8856420319
2768,137945.73032370175
2769,141304.13577841205
2770,209455.15083499104
2771,111034.41101517068
2772,136932.6775659214
2773,123627.94210768263
2774,141216.50997091562
2775,95663.30601630834
2776,151942.48910446354
2777,201010.26184976043
2778,187663.8023761328
2779,85268.7327972168
2780,193786.09063944954
2781,105716.9174837208
2782,72825.1541851695
2783,59836.582907013886
2784,96011.53380226318
2785,108371.30403557932
2786,9768.42660562435
2787,163932.63007009818
2788,-2299.4038778594986
2789,179636.7708097606
2790,111824.60828410187
2791,93104.21244329128
2792,3923.4943705819314
2793,148814.1357186042
2794,21817.748468277452
2795,136732.19250847647
2796,121557.57993703944
2797,76675.75201886888
2798,67179.54477450262
2799,89290.59039199667
2800,111723.06142647038
2801,121972.83111213977
2802,136022.7342464575
2803,133902.59359849518
2804,153905.44348900393
2805,138578.6430843515
2806,80737.75523442421
2807,214493.3812671866
2808,145338.00406656333
2809,164838.61394570232
2810,140547.10590356268
2811,164812.21836911092
2812,184794.22953833794
2813,147988.2242954915
2814,147841.49865419389
2815,144969.55324129807
2816,245898.48217837265
2817,97701.75208295792
2818,120495.35530822062
2819,214098.2203930207
2820,83142.15096773113
2821,120548.93216636355
2822,161759.72414016665
2823,185332.62251427837
2824,150842.33546711135
2825,165153.4714919039
2826,123061.17774813392
2827,181179.55333797826
2828,193501.6700576694
2829,197763.68039109567
2830,237950.08722620682
2831,216430.3339192442
2832,219926.355517896
2833,302061.45317927666
2834,243023.40163052606
2835,222873.24110822516
2836,222907.4451829555
2837,182443.74876041367
2838,115626.95838038056
2839,116395.42333537494
2840,218878.91976438183
2841,217266.9457068041
2842,232781.5647800258
2843,160196.49784110053
2844,154185.13882715337
2845,100499.92603048844
2846,218445.29529351823
2847,167824.3116471913
2848,256421.89758752906
2849,218494.89634689697
2850,287317.60224901204
2851,206786.8307640368
2852,225313.37321807852
2853,234580.01588200612
2854,138157.00970538738
2855,229021.44008251408
2856,218455.7400287735
2857,211601.05993727723
2858,232499.55595633254
2859,34180.76014179905
2860,121523.30906235351
2861,141399.97671999253
2862,221634.1572373701
2863,197518.91399559408
2864,232773.84559589042
2865,160077.96103339532
2866,174983.30110923774
2867,50625.69320163858
2868,102467.78208114521
2869,46535.51323374832
2870,53663.92867790829
2871,102648.65404041375
2872,-44374.970186304505
2873,92227.69440096279
2874,135507.48616164902
2875,132217.16553113586
2876,202841.82782865976
2877,154010.58042289078
2878,189498.8229789383
2879,126117.58882302951
2880,131791.93103403176
2881,182444.08509219883
2882,182853.6289984393
2883,206503.59881944928
2884,215948.20867136668
2885,160492.23905046954
2886,173684.18643254414
2887,95882.55584032697
2888,149468.95362239215
2889,52236.43838702435
2890,44654.01103710465
2891,167675.64143817546
2892,47325.62466387756
2893,123726.73802543263
2894,-38517.30450047049
2895,360191.5045187614
2896,308111.89658536034
2897,233901.68906706158
2898,172072.27032463162
2899,247503.57264802683
2900,162741.72401257986
2901,237749.08056153945
2902,184340.53682447033
2903,302235.65663077135
2904,355785.56669872213
2905,-13796.412510014168
2906,244523.85121885684
2907,129173.3749575186
2908,118028.13281600598
2909,139540.93385370338
2910,92382.30064112315
2911,65561.77156595621
2912,163955.00167941142
2913,82160.81653182814
2914,83640.2792706936
2915,80688.85091301023
2916,86488.95620706581
2917,162874.6082311045
2918,129637.20768584423
2919,246356.00215601755
